num_solar_panels,num_wind_turbines,battery_kwh,scenario_name,annual_demand_kwh,total_cost,annual_kwh_generated,self_sufficiency_pct,annual_savings_eur,payback_period_years,annual_kwh_exported,annual_kwh_curtailed,wind_generation_kwh,solar_generation_kwh,annual_maintenance_cost_eur,annual_amortized_battery_replacement_cost_eur,annual_financing_cost_eur,env_co2_reduction_tons_yr,env_land_use_sqm,env_water_savings_m3_yr,env_waste_factor_pct,env_degradation_rate,soc_local_jobs_fte,soc_energy_resilience_hrs,soc_grid_strain_reduction_pct,soc_community_investment_eur,soc_noise_level_impact_score,gov_payback_plausibility_score,gov_supply_chain_transparency_score,gov_regulatory_compliance_score,gov_stakeholder_reporting_score,gov_operational_risk_score
8000,200,1333,Industrial_Facility,5000000,2102540.0,10323431,75.8,680149,3.1,5242747,1271431,711503,9611928,42051,21328,147178,2054,14600,20647,12.3,0.005,2.52,1.9,50.8,2103,4.0,8.1,7.4,10,8,1.7
8000,200,2416,Industrial_Facility,5000000,2514080.0,10268968,81.9,644296,3.9,4915145,1223313,706688,9562279,50282,38656,175986,2044,14600,20538,11.9,0.005,3.02,3.4,47.9,2514,4.0,6.4,7.1,10,8,1.5
8000,200,3500,Industrial_Facility,5000000,2926000.0,10338380,87.4,609557,4.8,4699630,1219426,717736,9620644,58520,56000,204820,2057,14600,20677,11.8,0.005,3.51,4.9,45.5,2926,4.0,5.2,6.9,10,8,1.3
8000,200,4583,Industrial_Facility,5000000,3337540.0,10360579,92.2,576798,5.8,4499587,1186767,715300,9645279,66751,73328,233628,2062,14600,20721,11.5,0.005,4.01,6.4,43.4,3338,4.0,4.3,6.8,10,8,1.1
8000,200,5666,Industrial_Facility,5000000,3749080.0,10279592,96.5,545035,6.9,4244020,1138634,714703,9564889,74982,90656,262436,2046,14600,20559,11.1,0.005,4.5,7.9,41.3,3749,4.0,3.6,6.6,10,8,1.0
8000,200,6750,Industrial_Facility,5000000,4161000.0,10291487,99.2,510032,8.2,4128600,1115789,707438,9584049,83220,108000,291270,2048,14600,20583,10.8,0.005,4.99,9.5,40.1,4161,4.0,3.0,6.5,10,8,1.0
8000,200,7833,Industrial_Facility,5000000,4572540.0,10258363,100.0,459877,9.9,4078615,1093024,704185,9554177,91451,125328,320078,2041,14600,20517,10.7,0.005,5.49,11.0,39.8,4573,4.0,2.5,6.4,10,8,1.0
8000,200,8916,Industrial_Facility,5000000,4984080.0,10330188,100.0,406795,12.3,4100922,1141185,709092,9621096,99682,142656,348886,2056,14600,20660,11.0,0.005,5.98,12.5,39.7,4984,4.0,2.0,6.3,10,8,1.0
8000,200,10000,Industrial_Facility,5000000,5396000.0,10295948,100.0,352236,15.3,4096410,1110799,714421,9581527,107920,160000,377720,2049,14600,20592,10.8,0.005,6.48,14.0,39.8,5396,4.0,1.6,6.3,10,8,1.0
100,5,250,Data_Center,10000000,115900.0,137388,1.4,5630,20.6,0,0,17854,119534,2318,4000,8113,27,195,275,0.0,0.005,0.14,0.2,0.0,116,7.6,1.2,5.8,10,8,9.8
100,5,1333,Data_Center,10000000,527440.0,137705,1.4,-48676,50.0,0,0,18079,119626,10549,21328,36921,27,195,275,0.0,0.005,0.63,0.9,0.0,527,7.6,1.0,5.2,10,8,9.6
100,5,2416,Data_Center,10000000,938980.0,137776,1.4,-102969,50.0,0,0,17648,120128,18780,38656,65729,27,195,276,0.0,0.005,1.13,1.7,0.0,939,7.6,1.0,5.1,10,8,9.4
100,5,3500,Data_Center,10000000,1350900.0,136998,1.4,-157517,50.0,0,0,17677,119321,27018,56000,94563,27,195,274,0.0,0.005,1.62,2.5,0.0,1351,7.6,1.0,5.1,10,8,9.2
100,5,4583,Data_Center,10000000,1762440.0,137529,1.4,-211769,50.0,0,0,17701,119827,35249,73328,123371,27,195,275,0.0,0.005,2.11,3.2,0.0,1762,7.6,1.0,5.1,10,8,8.9
100,5,5666,Data_Center,10000000,2173980.0,137196,1.4,-266148,50.0,0,0,17755,119441,43480,90656,152179,27,195,274,0.0,0.005,2.61,4.0,0.0,2174,7.6,1.0,5.0,10,8,8.7
100,5,6750,Data_Center,10000000,2585900.0,137750,1.4,-320387,50.0,0,0,17800,119950,51718,108000,181013,27,195,276,0.0,0.005,3.1,4.7,0.0,2586,7.6,1.0,5.0,10,8,8.5
100,5,7833,Data_Center,10000000,2997440.0,137821,1.4,-374761,50.0,0,0,17732,120089,59949,125328,209821,27,195,276,0.0,0.005,3.6,5.5,0.0,2997,7.6,1.0,5.0,10,8,8.3
100,5,8916,Data_Center,10000000,3408980.0,137528,1.4,-429114,50.0,0,0,17776,119753,68180,142656,238629,27,195,275,0.0,0.005,4.09,6.2,0.0,3409,7.6,1.0,5.0,10,8,8.1
100,5,10000,Data_Center,10000000,3820900.0,137729,1.4,-483442,50.0,0,0,18045,119684,76418,160000,267463,27,195,275,0.0,0.005,4.59,7.0,0.0,3821,7.6,1.0,5.0,10,8,7.8
100,26,250,Data_Center,10000000,123880.0,212495,2.1,16084,7.7,0,0,92717,119778,2478,4000,8672,42,300,425,0.0,0.005,0.15,0.2,0.0,124,6.0,3.2,5.5,10,8,9.4
100,26,1333,Data_Center,10000000,535420.0,212674,2.1,-38266,50.0,0,0,92601,120073,10708,21328,37479,42,300,425,0.0,0.005,0.64,0.9,0.0,535,6.0,1.0,5.1,10,8,9.2
100,26,2416,Data_Center,10000000,946960.0,212759,2.1,-92565,50.0,0,0,93260,119498,18939,38656,66287,42,300,426,0.0,0.005,1.14,1.7,0.0,947,6.0,1.0,5.1,10,8,8.9
100,26,3500,Data_Center,10000000,1358880.0,212851,2.1,-146929,50.0,0,0,93277,119574,27178,56000,95122,42,300,426,0.0,0.005,1.63,2.5,0.0,1359,6.0,1.0,5.1,10,8,8.7
100,26,4583,Data_Center,10000000,1770420.0,212325,2.1,-201311,50.0,0,0,92436,119889,35408,73328,123929,42,300,425,0.0,0.005,2.12,3.2,0.0,1770,6.0,1.0,5.0,10,8,8.5
100,26,5666,Data_Center,10000000,2181960.0,213376,2.2,-255492,50.0,0,0,93022,120354,43639,90656,152737,42,300,427,0.0,0.005,2.62,4.0,0.0,2182,6.0,1.0,5.0,10,8,8.3
100,26,6750,Data_Center,10000000,2593880.0,212565,2.1,-309998,50.0,0,0,92379,120187,51878,108000,181572,42,300,425,0.0,0.005,3.11,4.7,0.0,2594,6.0,1.0,5.0,10,8,8.1
100,26,7833,Data_Center,10000000,3005420.0,212583,2.1,-364336,50.0,0,0,92669,119914,60108,125328,210379,42,300,425,0.0,0.005,3.61,5.5,0.0,3005,6.0,1.0,5.0,10,8,7.9
100,26,8916,Data_Center,10000000,3416960.0,213109,2.2,-418597,50.0,0,0,92660,120449,68339,142656,239187,42,300,426,0.0,0.005,4.1,6.2,0.0,3417,6.0,1.0,5.0,10,8,7.6
100,26,10000,Data_Center,10000000,3828880.0,213299,2.2,-472938,50.0,0,0,93388,119911,76578,160000,268022,42,300,427,0.0,0.005,4.59,7.0,0.0,3829,6.0,1.0,5.0,10,8,7.4
100,48,250,Data_Center,10000000,132240.0,289258,2.9,26755,4.9,0,0,169292,119966,2645,4000,9257,58,410,579,0.0,0.005,0.16,0.2,0.0,132,5.4,5.1,5.2,10,8,8.9
100,48,1333,Data_Center,10000000,543780.0,288356,2.9,-27747,50.0,0,0,168306,120050,10876,21328,38065,57,410,577,0.0,0.005,0.65,0.9,0.0,544,5.4,1.0,5.1,10,8,8.7
100,48,2416,Data_Center,10000000,955320.0,291475,2.9,-81566,50.0,0,0,171954,119521,19106,38656,66872,58,410,583,0.0,0.005,1.15,1.7,0.0,955,5.4,1.0,5.0,10,8,8.5
100,48,3500,Data_Center,10000000,1367240.0,290645,2.9,-136095,50.0,0,0,170924,119721,27345,56000,95707,58,410,581,0.0,0.005,1.64,2.5,0.0,1367,5.4,1.0,5.0,10,8,8.3
100,48,4583,Data_Center,10000000,1778780.0,289942,2.9,-190551,50.0,0,0,170573,119369,35576,73328,124515,58,410,580,0.0,0.005,2.13,3.2,0.0,1779,5.4,1.0,5.0,10,8,8.1
100,48,5666,Data_Center,10000000,2190320.0,291332,2.9,-244641,50.0,0,0,171619,119713,43806,90656,153322,58,410,583,0.0,0.005,2.63,4.0,0.0,2190,5.4,1.0,5.0,10,8,7.9
100,48,6750,Data_Center,10000000,2602240.0,289321,2.9,-299330,50.0,0,0,168947,120374,52045,108000,182157,58,410,579,0.0,0.005,3.12,4.7,0.0,2602,5.4,1.0,5.0,10,8,7.6
100,48,7833,Data_Center,10000000,3013780.0,289804,2.9,-353583,50.0,0,0,169929,119875,60276,125328,210965,58,410,580,0.0,0.005,3.62,5.5,0.0,3014,5.4,1.0,5.0,10,8,7.4
100,48,8916,Data_Center,10000000,3425320.0,290150,2.9,-407895,50.0,0,0,170215,119935,68506,142656,239772,58,410,580,0.0,0.005,4.11,6.2,0.0,3425,5.4,1.0,5.0,10,8,7.2
100,48,10000,Data_Center,10000000,3837240.0,292839,3.0,-461869,50.0,0,0,172747,120092,76745,160000,268607,58,410,586,0.0,0.005,4.6,7.0,0.0,3837,5.4,1.0,5.0,10,8,7.0
100,70,250,Data_Center,10000000,140600.0,369588,3.7,37906,3.7,0,0,249917,119671,2812,4000,9842,74,520,739,0.0,0.005,0.17,0.2,0.0,141,5.1,6.8,5.0,10,8,8.5
100,70,1333,Data_Center,10000000,552140.0,369351,3.7,-16418,50.0,0,0,249080,120271,11043,21328,38650,74,520,739,0.0,0.005,0.66,0.9,0.0,552,5.1,1.0,5.0,10,8,8.3
100,70,2416,Data_Center,10000000,963680.0,369456,3.7,-70756,50.0,0,0,249992,119464,19274,38656,67458,74,520,739,0.0,0.005,1.16,1.7,0.0,964,5.1,1.0,5.0,10,8,8.1
100,70,3500,Data_Center,10000000,1375600.0,371622,3.7,-124773,50.0,0,0,251590,120033,27512,56000,96292,74,520,743,0.0,0.005,1.65,2.5,0.0,1376,5.1,1.0,5.0,10,8,7.8
100,70,4583,Data_Center,10000000,1787140.0,369929,3.7,-179421,50.0,0,0,250094,119835,35743,73328,125100,74,520,740,0.0,0.005,2.14,3.2,0.0,1787,5.1,1.0,5.0,10,8,7.6
100,70,5666,Data_Center,10000000,2198680.0,369661,3.7,-233777,50.0,0,0,249694,119967,43974,90656,153908,74,520,739,0.0,0.005,2.64,4.0,0.0,2199,5.1,1.0,5.0,10,8,7.4
100,70,6750,Data_Center,10000000,2610600.0,371415,3.7,-287873,50.0,0,0,251003,120412,52212,108000,182742,74,520,743,0.0,0.005,3.13,4.7,0.0,2611,5.1,1.0,5.0,10,8,7.2
100,70,7833,Data_Center,10000000,3022140.0,366268,3.7,-342946,50.0,0,0,246532,119736,60443,125328,211550,73,520,733,0.0,0.005,3.63,5.5,0.0,3022,5.1,1.0,5.0,10,8,7.0
100,70,8916,Data_Center,10000000,3433680.0,370707,3.7,-396635,50.0,0,0,250827,119879,68674,142656,240358,74,520,741,0.0,0.005,4.12,6.2,0.0,3434,5.1,1.0,5.0,10,8,6.8
100,70,10000,Data_Center,10000000,3845600.0,365052,3.7,-451840,50.0,0,0,245907,119145,76912,160000,269192,73,520,730,0.0,0.005,4.61,7.0,0.0,3846,5.1,1.0,5.0,10,8,6.6
100,91,250,Data_Center,10000000,148580.0,443872,4.4,48232,3.1,0,0,324094,119777,2972,4000,10401,88,625,888,0.0,0.005,0.18,0.2,0.0,149,4.8,8.1,4.9,10,8,8.1
100,91,1333,Data_Center,10000000,560120.0,446106,4.5,-5787,50.0,0,0,326097,120008,11202,21328,39208,89,625,892,0.0,0.005,0.67,0.9,0.0,560,4.8,1.0,5.0,10,8,7.9
100,91,2416,Data_Center,10000000,971660.0,440762,4.4,-60803,50.0,0,0,320988,119774,19433,38656,68016,88,625,882,0.0,0.005,1.17,1.7,0.0,972,4.8,1.0,5.0,10,8,7.6
100,91,3500,Data_Center,10000000,1383580.0,446369,4.5,-114433,50.0,0,0,326624,119745,27672,56000,96851,89,625,893,0.0,0.005,1.66,2.5,0.0,1384,4.8,1.0,5.0,10,8,7.4
100,91,4583,Data_Center,10000000,1795120.0,442895,4.4,-169235,50.0,0,0,322697,120198,35902,73328,125658,88,625,886,0.0,0.005,2.15,3.2,0.0,1795,4.8,1.0,5.0,10,8,7.2
100,91,5666,Data_Center,10000000,2206660.0,444202,4.5,-223406,50.0,0,0,324548,119655,44133,90656,154466,88,625,888,0.0,0.005,2.65,4.0,0.0,2207,4.8,1.0,5.0,10,8,7.0
100,91,6750,Data_Center,10000000,2618580.0,445178,4.5,-277646,50.0,0,0,325045,120133,52372,108000,183301,89,625,890,0.0,0.005,3.14,4.7,0.0,2619,4.8,1.0,5.0,10,8,6.8
100,91,7833,Data_Center,10000000,3030120.0,447712,4.5,-331538,50.0,0,0,328087,119624,60602,125328,212108,89,625,895,0.0,0.005,3.64,5.5,0.0,3030,4.8,1.0,5.0,10,8,6.6
100,91,8916,Data_Center,10000000,3441660.0,442855,4.5,-386649,50.0,0,0,322863,119992,68833,142656,240916,88,625,886,0.0,0.005,4.13,6.2,0.0,3442,4.8,1.0,5.0,10,8,6.3
100,91,10000,Data_Center,10000000,3853580.0,445872,4.5,-440533,50.0,0,0,325779,120093,77072,160000,269751,89,625,892,0.0,0.005,4.62,7.0,0.0,3854,4.8,1.0,5.0,10,8,6.1
100,113,250,Data_Center,10000000,156940.0,522340,5.2,59194,2.7,0,0,402251,120090,3139,4000,10986,104,735,1045,0.0,0.005,0.19,0.2,0.0,157,4.6,9.3,4.7,10,8,7.6
100,113,1333,Data_Center,10000000,568480.0,518768,5.2,4261,50.0,0,0,399313,119455,11370,21328,39794,103,735,1038,0.0,0.005,0.68,0.9,0.0,568,4.6,1.0,4.9,10,8,7.4
100,113,2416,Data_Center,10000000,980020.0,522515,5.2,-49477,50.0,0,0,402709,119806,19600,38656,68601,104,735,1045,0.0,0.005,1.18,1.7,0.0,980,4.6,1.0,4.9,10,8,7.2
100,113,3500,Data_Center,10000000,1391940.0,520270,5.2,-104176,50.0,0,0,400421,119849,27839,56000,97436,104,735,1041,0.0,0.005,1.67,2.5,0.0,1392,4.6,1.0,5.0,10,8,7.0
100,113,4583,Data_Center,10000000,1803480.0,522007,5.2,-158249,50.0,0,0,402440,119567,36070,73328,126244,104,735,1044,0.0,0.005,2.16,3.2,0.0,1803,4.6,1.0,5.0,10,8,6.8
100,113,5666,Data_Center,10000000,2215020.0,519974,5.2,-212793,50.0,0,0,400783,119191,44300,90656,155051,103,735,1040,0.0,0.005,2.66,4.0,0.0,2215,4.6,1.0,5.0,10,8,6.6
100,113,6750,Data_Center,10000000,2626940.0,519791,5.2,-267276,50.0,0,0,399727,120064,52539,108000,183886,103,735,1040,0.0,0.005,3.15,4.7,0.0,2627,4.6,1.0,5.0,10,8,6.3
100,113,7833,Data_Center,10000000,3038480.0,526975,5.3,-320612,50.0,0,0,406850,120125,60770,125328,212694,105,735,1054,0.0,0.005,3.65,5.5,0.0,3038,4.6,1.0,5.0,10,8,6.1
100,113,8916,Data_Center,10000000,3450020.0,522609,5.3,-375539,50.0,0,0,402672,119937,69000,142656,241501,104,735,1045,0.0,0.005,4.14,6.2,0.0,3450,4.6,1.0,5.0,10,8,5.9
100,113,10000,Data_Center,10000000,3861940.0,522188,5.3,-429956,50.0,0,0,402367,119821,77239,160000,270336,104,735,1044,0.0,0.005,4.63,7.0,0.0,3862,4.6,1.0,5.0,10,8,5.7
100,135,250,Data_Center,10000000,165300.0,604116,6.0,70550,2.3,0,0,484255,119861,3306,4000,11571,120,845,1208,0.0,0.005,0.2,0.2,0.0,165,4.4,10.0,4.6,10,8,7.2
100,135,1333,Data_Center,10000000,576840.0,599859,6.0,15730,36.7,0,0,480153,119706,11537,21328,40379,119,845,1200,0.0,0.005,0.69,0.9,0.0,577,4.4,1.0,4.9,10,8,7.0
100,135,2416,Data_Center,10000000,988380.0,603576,6.0,-38154,50.0,0,0,483428,120148,19768,38656,69187,120,845,1207,0.0,0.005,1.19,1.7,0.0,988,4.4,1.0,4.9,10,8,6.8
100,135,3500,Data_Center,10000000,1400300.0,600276,6.0,-93032,50.0,0,0,481122,119154,28006,56000,98021,119,845,1201,0.0,0.005,1.68,2.5,0.0,1400,4.4,1.0,4.9,10,8,6.6
100,135,4583,Data_Center,10000000,1811840.0,593361,5.9,-148344,50.0,0,0,473874,119487,36237,73328,126829,118,845,1187,0.0,0.005,2.17,3.2,0.0,1812,4.4,1.0,5.0,10,8,6.3
100,135,5666,Data_Center,10000000,2223380.0,599496,6.0,-201794,50.0,0,0,479842,119654,44468,90656,155637,119,845,1199,0.0,0.005,2.67,4.0,0.0,2223,4.4,1.0,5.0,10,8,6.1
100,135,6750,Data_Center,10000000,2635300.0,598739,6.0,-256313,50.0,0,0,479398,119340,52706,108000,184471,119,845,1197,0.0,0.005,3.16,4.7,0.0,2635,4.4,1.0,5.0,10,8,5.9
100,135,7833,Data_Center,10000000,3046840.0,596402,6.0,-310994,50.0,0,0,477221,119182,60937,125328,213279,119,845,1193,0.0,0.005,3.66,5.5,0.0,3047,4.4,1.0,5.0,10,8,5.7
100,135,8916,Data_Center,10000000,3458380.0,599035,6.0,-364807,50.0,0,0,479578,119457,69168,142656,242087,119,845,1198,0.0,0.005,4.15,6.2,0.0,3458,4.4,1.0,5.0,10,8,5.5
100,135,10000,Data_Center,10000000,3870300.0,602096,6.1,-418954,50.0,0,0,482309,119788,77406,160000,270921,120,845,1204,0.0,0.005,4.64,7.0,0.0,3870,4.4,1.0,5.0,10,8,5.2
100,156,250,Data_Center,10000000,173280.0,676919,6.8,80635,2.1,0,0,556803,120116,3466,4000,12130,135,950,1354,0.0,0.005,0.21,0.2,0.0,173,4.3,10.0,4.5,10,8,6.8
100,156,1333,Data_Center,10000000,584820.0,675492,6.8,26086,22.4,0,0,555453,120040,11696,21328,40937,134,950,1351,0.0,0.005,0.7,0.9,0.0,585,4.3,1.1,4.8,10,8,6.6
100,156,2416,Data_Center,10000000,996360.0,673583,6.7,-28539,50.0,0,0,553885,119698,19927,38656,69745,134,950,1347,0.0,0.005,1.2,1.7,0.0,996,4.3,1.0,4.9,10,8,6.3
100,156,3500,Data_Center,10000000,1408280.0,673424,6.7,-82884,50.0,0,0,553759,119666,28166,56000,98580,134,950,1347,0.0,0.005,1.69,2.5,0.0,1408,4.3,1.0,4.9,10,8,6.1
100,156,4583,Data_Center,10000000,1819820.0,676485,6.8,-136708,50.0,0,0,556695,119790,36396,73328,127387,135,950,1353,0.0,0.005,2.18,3.2,0.0,1820,4.3,1.0,4.9,10,8,5.9
100,156,5666,Data_Center,10000000,2231360.0,674275,6.8,-191343,50.0,0,0,554537,119738,44627,90656,156195,134,950,1349,0.0,0.005,2.68,4.0,0.0,2231,4.3,1.0,4.9,10,8,5.7
100,156,6750,Data_Center,10000000,2643280.0,674644,6.8,-245701,50.0,0,0,554933,119711,52866,108000,185030,134,950,1349,0.0,0.005,3.17,4.7,0.0,2643,4.3,1.0,5.0,10,8,5.5
100,156,7833,Data_Center,10000000,3054820.0,679445,6.8,-299343,50.0,0,0,559540,119904,61096,125328,213837,135,950,1359,0.0,0.005,3.67,5.5,0.0,3055,4.3,1.0,5.0,10,8,5.3
100,156,8916,Data_Center,10000000,3466360.0,673101,6.8,-354687,50.0,0,0,553149,119953,69327,142656,242645,134,950,1346,0.0,0.005,4.16,6.2,0.0,3466,4.3,1.0,5.0,10,8,5.0
100,156,10000,Data_Center,10000000,3878280.0,674716,6.8,-408807,50.0,0,0,555019,119697,77566,160000,271480,134,950,1349,0.0,0.005,4.65,7.0,0.0,3878,4.3,1.0,5.0,10,8,4.8
100,178,250,Data_Center,10000000,181640.0,757976,7.6,92076,2.0,0,0,638523,119453,3633,4000,12715,151,1060,1516,0.0,0.005,0.22,0.2,0.0,182,4.1,10.0,4.4,10,8,6.3
100,178,1333,Data_Center,10000000,593180.0,751392,7.5,36631,16.2,0,0,632266,119126,11864,21328,41523,150,1060,1503,0.0,0.005,0.71,0.9,0.0,593,4.1,1.5,4.8,10,8,6.1
100,178,2416,Data_Center,10000000,1004720.0,745032,7.5,-18578,50.0,0,0,625117,119916,20094,38656,70330,148,1060,1490,0.0,0.005,1.21,1.7,0.0,1005,4.1,1.0,4.9,10,8,5.9
100,178,3500,Data_Center,10000000,1416640.0,752198,7.5,-71962,50.0,0,0,631770,120428,28333,56000,99165,150,1060,1504,0.0,0.005,1.7,2.5,0.0,1417,4.1,1.0,4.9,10,8,5.7
100,178,4583,Data_Center,10000000,1828180.0,753156,7.5,-126165,50.0,0,0,633419,119737,36564,73328,127973,150,1060,1506,0.0,0.005,2.19,3.2,0.0,1828,4.1,1.0,4.9,10,8,5.5
100,178,5666,Data_Center,10000000,2239720.0,752834,7.5,-180401,50.0,0,0,632802,120032,44794,90656,156780,150,1060,1506,0.0,0.005,2.69,4.0,0.0,2240,4.1,1.0,4.9,10,8,5.3
100,178,6750,Data_Center,10000000,2651640.0,749161,7.5,-235396,50.0,0,0,629554,119607,53033,108000,185615,149,1060,1498,0.0,0.005,3.18,4.7,0.0,2652,4.1,1.0,4.9,10,8,5.0
100,178,7833,Data_Center,10000000,3063180.0,760479,7.6,-288135,50.0,0,0,641001,119478,61264,125328,214423,151,1060,1521,0.0,0.005,3.68,5.5,0.0,3063,4.1,1.0,5.0,10,8,4.8
100,178,8916,Data_Center,10000000,3474720.0,748720,7.5,-344035,50.0,0,0,628540,120180,69494,142656,243230,149,1060,1497,0.0,0.005,4.17,6.2,0.0,3475,4.1,1.0,5.0,10,8,4.6
100,178,10000,Data_Center,10000000,3886640.0,743540,7.5,-399319,50.0,0,0,624004,119537,77733,160000,272065,148,1060,1487,0.0,0.005,4.66,7.0,0.0,3887,4.1,1.0,5.0,10,8,4.4
100,200,250,Data_Center,10000000,190000.0,826399,8.3,101511,1.9,0,0,706539,119860,3800,4000,13300,164,1170,1653,0.0,0.005,0.23,0.2,0.0,190,4.0,10.0,4.3,10,8,5.9
100,200,1333,Data_Center,10000000,601540.0,835584,8.4,48479,12.4,0,0,715990,119594,12031,21328,42108,166,1170,1671,0.0,0.005,0.72,0.9,0.0,602,4.0,2.0,4.7,10,8,5.7
100,200,2416,Data_Center,10000000,1013080.0,823680,8.2,-7682,50.0,0,0,704068,119612,20262,38656,70916,164,1170,1647,0.0,0.005,1.22,1.7,0.0,1013,4.0,1.0,4.8,10,8,5.5
100,200,3500,Data_Center,10000000,1425000.0,834263,8.4,-60449,50.0,0,0,714691,119572,28500,56000,99750,166,1170,1669,0.0,0.005,1.71,2.5,0.0,1425,4.0,1.0,4.9,10,8,5.2
100,200,4583,Data_Center,10000000,1836540.0,838335,8.4,-114222,50.0,0,0,719061,119274,36731,73328,128558,167,1170,1677,0.0,0.005,2.2,3.2,0.0,1837,4.0,1.0,4.9,10,8,5.0
100,200,5666,Data_Center,10000000,2248080.0,830042,8.3,-169901,50.0,0,0,710457,119586,44962,90656,157366,165,1170,1660,0.0,0.005,2.7,4.0,0.0,2248,4.0,1.0,4.9,10,8,4.8
100,200,6750,Data_Center,10000000,2660000.0,833231,8.4,-223627,50.0,0,0,713204,120027,53200,108000,186200,166,1170,1666,0.0,0.005,3.19,4.7,0.0,2660,4.0,1.0,4.9,10,8,4.6
100,200,7833,Data_Center,10000000,3071540.0,833102,8.4,-277985,50.0,0,0,713565,119537,61431,125328,215008,166,1170,1666,0.0,0.005,3.69,5.5,0.0,3072,4.0,1.0,4.9,10,8,4.4
100,200,8916,Data_Center,10000000,3483080.0,837440,8.4,-331655,50.0,0,0,717495,119945,69662,142656,243816,167,1170,1675,0.0,0.005,4.18,6.2,0.0,3483,4.0,1.0,4.9,10,8,4.2
100,200,10000,Data_Center,10000000,3895000.0,823385,8.3,-388200,50.0,0,0,703525,119859,77900,160000,272650,164,1170,1647,0.0,0.005,4.67,7.0,0.0,3895,4.0,1.0,5.0,10,8,4.0
977,5,250,Data_Center,10000000,282530.0,1187453,11.9,143310,2.0,0,0,17984,1169469,5651,4000,19777,236,1686,2375,0.0,0.005,0.34,0.2,0.0,283,7.6,10.0,7.4,10,8,9.4
977,5,1333,Data_Center,10000000,694070.0,1184484,11.8,88348,7.9,0,0,17686,1166799,13881,21328,48585,236,1686,2369,0.0,0.005,0.83,0.9,0.0,694,7.6,3.2,6.3,10,8,9.1
977,5,2416,Data_Center,10000000,1105610.0,1187776,11.9,34684,31.9,0,0,17698,1170078,22112,38656,77393,236,1686,2376,0.0,0.005,1.33,1.7,0.0,1106,7.6,1.0,5.9,10,8,8.9
977,5,3500,Data_Center,10000000,1517530.0,1189212,11.9,-19741,50.0,0,0,17879,1171333,30351,56000,106227,237,1686,2378,0.0,0.005,1.82,2.5,0.0,1518,7.6,1.0,5.6,10,8,8.7
977,5,4583,Data_Center,10000000,1929070.0,1184750,11.9,-74541,50.0,0,0,17719,1167031,38581,73328,135035,236,1686,2370,0.0,0.005,2.31,3.2,0.0,1929,7.6,1.0,5.5,10,8,8.5
977,5,5666,Data_Center,10000000,2340610.0,1186852,11.9,-128489,50.0,0,0,17679,1169172,46812,90656,163843,236,1686,2374,0.0,0.005,2.81,4.0,0.0,2341,7.6,1.0,5.4,10,8,8.3
977,5,6750,Data_Center,10000000,2752530.0,1186491,11.9,-182714,50.0,0,0,17894,1168596,55051,108000,192677,236,1686,2373,0.0,0.005,3.3,4.7,0.0,2753,7.6,1.0,5.4,10,8,8.1
977,5,7833,Data_Center,10000000,3164070.0,1189966,11.9,-236708,50.0,0,0,17726,1172240,63281,125328,221485,237,1686,2380,0.0,0.005,3.8,5.5,0.0,3164,7.6,1.0,5.3,10,8,7.8
977,5,8916,Data_Center,10000000,3575610.0,1184203,11.9,-291532,50.0,0,0,18022,1166181,71512,142656,250293,236,1686,2368,0.0,0.005,4.29,6.2,0.0,3576,7.6,1.0,5.3,10,8,7.6
977,5,10000,Data_Center,10000000,3987530.0,1189465,11.9,-345396,50.0,0,0,17760,1171705,79751,160000,279127,237,1686,2379,0.0,0.005,4.79,7.0,0.0,3988,7.6,1.0,5.3,10,8,7.4
977,26,250,Data_Center,10000000,290510.0,1273042,12.7,155166,1.9,0,0,91840,1181202,5810,4000,20336,253,1791,2546,0.0,0.005,0.35,0.2,0.0,291,6.0,10.0,7.2,10,8,8.9
977,26,1333,Data_Center,10000000,702050.0,1262660,12.6,99271,7.1,0,0,92792,1169868,14041,21328,49144,251,1791,2525,0.0,0.005,0.84,0.9,0.0,702,6.0,3.5,6.2,10,8,8.7
977,26,2416,Data_Center,10000000,1113590.0,1263870,12.6,45413,24.5,0,0,93825,1170045,22272,38656,77951,252,1791,2528,0.0,0.005,1.34,1.7,0.0,1114,6.0,1.0,5.8,10,8,8.5
977,26,3500,Data_Center,10000000,1525510.0,1264521,12.7,-9060,50.0,0,0,92255,1172266,30510,56000,106786,252,1791,2529,0.0,0.005,1.83,2.5,0.0,1526,6.0,1.0,5.6,10,8,8.3
977,26,4583,Data_Center,10000000,1937050.0,1268360,12.7,-62745,50.0,0,0,93093,1175266,38741,73328,135594,252,1791,2537,0.0,0.005,2.32,3.2,0.0,1937,6.0,1.0,5.5,10,8,8.1
977,26,5666,Data_Center,10000000,2348590.0,1261430,12.6,-118306,50.0,0,0,93292,1168139,46972,90656,164401,251,1791,2523,0.0,0.005,2.82,4.0,0.0,2349,6.0,1.0,5.4,10,8,7.9
977,26,6750,Data_Center,10000000,2760510.0,1264633,12.7,-171959,50.0,0,0,91821,1172812,55210,108000,193236,252,1791,2529,0.0,0.005,3.31,4.7,0.0,2761,6.0,1.0,5.4,10,8,7.6
977,26,7833,Data_Center,10000000,3172050.0,1265776,12.7,-226143,50.0,0,0,93345,1172431,63441,125328,222044,252,1791,2532,0.0,0.005,3.81,5.5,0.0,3172,6.0,1.0,5.3,10,8,7.4
